client_id,round_number,hierarchy,num_samples,set,accuracy,loss
KING_RICHARD_III_RATCLIFF,7,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,A,N,T,O,N,Y, ,A,N,D, ,C,L,E,O,P,A,T,R,A",1450,train,0.37718023255813954,2.263453483581543
MEASURE_FOR_MEASURE_LUCIO,7,"T,H,E, ,W,I,N,T,E,R,',S, ,T,A,L,E",12244,train,0.3928764652840397,2.1683285236358643
MUCH_ADO_ABOUT_NOTHING_ANT,7,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,C,O,R,I,O,L,A,N,U,S",1834,train,0.3945380592678675,2.085022449493408
SECOND_PART_OF_KING_HENRY_IV_DAVY,7,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,O,T,H,E,L,L,O,,, ,M,O,O,R, ,O,F, ,V,E,N,I,C,E",1426,train,0.38552437223042835,2.1414778232574463
THE_FIRST_PART_OF_HENRY_THE_SIXTH_BASTARD,7,"T,H,E, ,H,I,S,T,O,R,Y, ,O,F, ,T,R,O,I,L,U,S, ,A,N,D, ,C,R,E,S,S,I,D,A",1216,train,0.37939914163090127,2.1458168029785156
THE_FIRST_PART_OF_HENRY_THE_SIXTH_JOHN,7,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,F,O,U,R,T,H",1845,train,0.3991912189485846,2.0549895763397217
THE_FIRST_PART_OF_HENRY_THE_SIXTH_SHEPHERD,7,"T,H,E, ,S,E,C,O,N,D, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",872,train,0.39766081871345027,2.1595499515533447
THE_FIRST_PART_OF_KING_HENRY_THE_FOURTH_GADS,7,"A,L,L,S, ,W,E,L,L, ,T,H,A,T, ,E,N,D,S, ,W,E,L,L",1872,train,0.39886039886039887,2.1585304737091064
THE_FIRST_PART_OF_KING_HENRY_THE_FOURTH_LADY,7,"T,H,E, ,L,I,F,E, ,O,F, ,T,I,M,O,N, ,O,F, ,A,T,H,E,N,S",1755,train,0.4121212121212121,2.083310604095459
THE_HISTORY_OF_TROILUS_AND_CRESSIDA_PANDARUS,7,"K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,E,I,G,H,T,H",16364,train,0.38566022435464253,2.1852989196777344
THE_LIFE_OF_KING_HENRY_THE_FIFTH_KING,7,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,M,A,C,B,E,T,H",4341,train,0.3936651583710407,2.1117968559265137
THE_LIFE_OF_KING_HENRY_THE_FIFTH_KING_HENRY,7,"T,H,E, ,S,E,C,O,N,D, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",40679,train,0.4041764353088708,2.1201400756835938
THE_LIFE_OF_TIMON_OF_ATHENS_LUCULLUS,7,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,A,N,T,O,N,Y, ,A,N,D, ,C,L,E,O,P,A,T,R,A",970,train,0.3792372881355932,2.251661539077759
THE_MERRY_WIVES_OF_WINDSOR_FALSTAFF,7,"T,H,E, ,W,I,N,T,E,R,',S, ,T,A,L,E",13114,train,0.3967826160195401,2.196408987045288
THE_SECOND_PART_OF_KING_HENRY_THE_SIXTH_SIMPCOX,7,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",829,train,0.38555691554467564,2.3040060997009277
THE_SECOND_PART_OF_KING_HENRY_THE_SIXTH_WARWICK,7,"T,H,E, ,T,W,O, ,G,E,N,T,L,E,M,E,N, ,O,F, ,V,E,R,O,N,A",5681,train,0.3915895061728395,2.187966823577881
THE_THIRD_PART_OF_KING_HENRY_THE_SIXTH_FATHER,7,"K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,E,I,G,H,T,H",1002,train,0.4012345679012346,2.1763501167297363
THE_TRAGEDY_OF_ANTONY_AND_CLEOPATRA_CLOWN,7,"T,H,E, ,L,I,F,E, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,F,I,F,T,H",1111,train,0.4304388422035481,1.9561378955841064
THE_TRAGEDY_OF_ANTONY_AND_CLEOPATRA_SOLDIER,7,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,T,I,T,U,S, ,A,N,D,R,O,N,I,C,U,S",1124,train,0.39186691312384475,2.186476469039917
THE_TRAGEDY_OF_CORIOLANUS_COMINIUS,7,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,K,I,N,G, ,L,E,A,R",10502,train,0.40653224112581393,2.107532262802124
THE_TRAGEDY_OF_CORIOLANUS_LARTIUS,7,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",2101,train,0.382262996941896,2.21401309967041
THE_TRAGEDY_OF_CORIOLANUS_ROMAN,7,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,K,I,N,G, ,L,E,A,R",1083,train,0.44401913875598087,1.9652495384216309
THE_TRAGEDY_OF_JULIUS_CAESAR_OCTAVIUS,7,"M,U,C,H, ,A,D,O, ,A,B,O,U,T, ,N,O,T,H,I,N,G",1747,train,0.40109555690809495,2.0884594917297363
THE_TRAGEDY_OF_KING_LEAR_EDM,7,"T,H,E, ,T,H,I,R,D, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",12976,train,0.43195165546003916,1.9345874786376953
THE_TRAGEDY_OF_KING_LEAR_GON,7,"K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,E,I,G,H,T,H",7966,train,0.399585635359116,2.074040412902832
THE_TRAGEDY_OF_MACBETH_HECATE,7,"K,I,N,G, ,R,I,C,H,A,R,D, ,I,I,I",1330,train,0.39747634069400634,2.146266222000122
THE_TRAGEDY_OF_MACBETH_SIWARD,7,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,C,O,R,I,O,L,A,N,U,S",968,train,0.39384288747346075,2.065572738647461
THE_TRAGEDY_OF_OTHELLO__MOOR_OF_VENICE_LODOVICO,7,"S,E,C,O,N,D, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,I,V",2742,train,0.3951930654058314,2.108415365219116
THE_TRAGEDY_OF_TITUS_ANDRONICUS_LUCIUS,7,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,C,O,R,I,O,L,A,N,U,S",7929,train,0.38601359789093936,2.1769747734069824
THE_TWO_GENTLEMEN_OF_VERONA_DUKE,7,"T,H,E, ,T,W,O, ,G,E,N,T,L,E,M,E,N, ,O,F, ,V,E,R,O,N,A",8134,train,0.40522256798809364,2.1102921962738037
THE_TWO_GENTLEMEN_OF_VERONA_THURIO,7,"A,S, ,Y,O,U, ,L,I,K,E, ,I,T",1908,train,0.383668903803132,2.1495347023010254
THE_WINTER_S_TALE_PERDITA,7,"T,H,E, ,L,I,F,E, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,F,I,F,T,H",5085,train,0.3892834086507424,2.180771589279175
THE_WINTER_S_TALE_POLIXENES,7,"T,H,E, ,M,E,R,R,Y, ,W,I,V,E,S, ,O,F, ,W,I,N,D,S,O,R",11745,train,0.4002443379381637,2.1348395347595215
ALLS_WELL_THAT_ENDS_WELL_STEWARD,7,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,M,A,C,B,E,T,H",1706,test,0.34,2.1904377937316895
AS_YOU_LIKE_IT_DUKE_SENIOR,7,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",5091,test,0.3515981735159817,2.312124013900757
KING_HENRY_THE_EIGHTH_LOVELL,7,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,J,U,L,I,U,S, ,C,A,E,S,A,R",2510,test,0.3333333333333333,2.4499926567077637
KING_HENRY_THE_EIGHTH_OLD_LADY,7,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,F,O,U,R,T,H",2470,test,0.4090909090909091,1.98363196849823
KING_HENRY_THE_EIGHTH_THIRD_GENTLEMAN,7,"M,E,A,S,U,R,E, ,F,O,R, ,M,E,A,S,U,R,E",2110,test,0.4642857142857143,1.9740192890167236
KING_RICHARD_III_RATCLIFF,7,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,A,N,T,O,N,Y, ,A,N,D, ,C,L,E,O,P,A,T,R,A",1450,test,0.40540540540540543,2.0477957725524902
MEASURE_FOR_MEASURE_LUCIO,7,"T,H,E, ,W,I,N,T,E,R,',S, ,T,A,L,E",12244,test,0.4254766031195841,2.0604007244110107
MUCH_ADO_ABOUT_NOTHING_ANT,7,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,C,O,R,I,O,L,A,N,U,S",1834,test,0.4336283185840708,1.800492286682129
SECOND_PART_OF_KING_HENRY_IV_DAVY,7,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,O,T,H,E,L,L,O,,, ,M,O,O,R, ,O,F, ,V,E,N,I,C,E",1426,test,0.4305555555555556,2.0220859050750732
THE_FIRST_PART_OF_HENRY_THE_SIXTH_BASTARD,7,"T,H,E, ,H,I,S,T,O,R,Y, ,O,F, ,T,R,O,I,L,U,S, ,A,N,D, ,C,R,E,S,S,I,D,A",1216,test,0.29411764705882354,2.5275115966796875
THE_FIRST_PART_OF_HENRY_THE_SIXTH_JOHN,7,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,F,O,U,R,T,H",1845,test,0.2982456140350877,2.5130910873413086
THE_FIRST_PART_OF_HENRY_THE_SIXTH_SHEPHERD,7,"T,H,E, ,S,E,C,O,N,D, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",872,test,0.4117647058823529,2.263604164123535
THE_FIRST_PART_OF_KING_HENRY_THE_FOURTH_GADS,7,"A,L,L,S, ,W,E,L,L, ,T,H,A,T, ,E,N,D,S, ,W,E,L,L",1872,test,0.3418803418803419,2.358556032180786
THE_FIRST_PART_OF_KING_HENRY_THE_FOURTH_LADY,7,"T,H,E, ,L,I,F,E, ,O,F, ,T,I,M,O,N, ,O,F, ,A,T,H,E,N,S",1755,test,0.42857142857142855,2.014308452606201
THE_HISTORY_OF_TROILUS_AND_CRESSIDA_PANDARUS,7,"K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,E,I,G,H,T,H",16364,test,0.40229885057471265,2.0749807357788086
THE_LIFE_OF_KING_HENRY_THE_FIFTH_KING,7,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,M,A,C,B,E,T,H",4341,test,0.41597796143250687,2.216078996658325
THE_LIFE_OF_KING_HENRY_THE_FIFTH_KING_HENRY,7,"T,H,E, ,S,E,C,O,N,D, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",40679,test,0.4195646735051288,2.0524134635925293
THE_LIFE_OF_TIMON_OF_ATHENS_LUCULLUS,7,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,A,N,T,O,N,Y, ,A,N,D, ,C,L,E,O,P,A,T,R,A",970,test,0.6153846153846154,1.5070621967315674
THE_MERRY_WIVES_OF_WINDSOR_FALSTAFF,7,"T,H,E, ,W,I,N,T,E,R,',S, ,T,A,L,E",13114,test,0.38920225624496374,2.1551473140716553
THE_SECOND_PART_OF_KING_HENRY_THE_SIXTH_SIMPCOX,7,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",829,test,0.08333333333333333,3.8489181995391846
THE_SECOND_PART_OF_KING_HENRY_THE_SIXTH_WARWICK,7,"T,H,E, ,T,W,O, ,G,E,N,T,L,E,M,E,N, ,O,F, ,V,E,R,O,N,A",5681,test,0.3822937625754527,2.2311854362487793
THE_THIRD_PART_OF_KING_HENRY_THE_SIXTH_FATHER,7,"K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,E,I,G,H,T,H",1002,test,0.4666666666666667,1.843307375907898
THE_TRAGEDY_OF_ANTONY_AND_CLEOPATRA_CLOWN,7,"T,H,E, ,L,I,F,E, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,F,I,F,T,H",1111,test,0.3,2.951728343963623
THE_TRAGEDY_OF_ANTONY_AND_CLEOPATRA_SOLDIER,7,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,T,I,T,U,S, ,A,N,D,R,O,N,I,C,U,S",1124,test,0.40476190476190477,2.3889739513397217
THE_TRAGEDY_OF_CORIOLANUS_COMINIUS,7,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,K,I,N,G, ,L,E,A,R",10502,test,0.3877551020408163,2.0996880531311035
THE_TRAGEDY_OF_CORIOLANUS_LARTIUS,7,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",2101,test,0.3669064748201439,2.110306978225708
THE_TRAGEDY_OF_CORIOLANUS_ROMAN,7,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,K,I,N,G, ,L,E,A,R",1083,test,0.34210526315789475,2.2460150718688965
THE_TRAGEDY_OF_JULIUS_CAESAR_OCTAVIUS,7,"M,U,C,H, ,A,D,O, ,A,B,O,U,T, ,N,O,T,H,I,N,G",1747,test,0.40384615384615385,2.020397424697876
THE_TRAGEDY_OF_KING_LEAR_EDM,7,"T,H,E, ,T,H,I,R,D, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",12976,test,0.4091279543602282,2.073366165161133
THE_TRAGEDY_OF_KING_LEAR_GON,7,"K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,E,I,G,H,T,H",7966,test,0.38292011019283745,2.2151987552642822
THE_TRAGEDY_OF_MACBETH_HECATE,7,"K,I,N,G, ,R,I,C,H,A,R,D, ,I,I,I",1330,test,0.22580645161290322,2.670475482940674
THE_TRAGEDY_OF_MACBETH_SIWARD,7,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,C,O,R,I,O,L,A,N,U,S",968,test,0.3076923076923077,2.618720531463623
THE_TRAGEDY_OF_OTHELLO__MOOR_OF_VENICE_LODOVICO,7,"S,E,C,O,N,D, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,I,V",2742,test,0.45098039215686275,2.0355772972106934
THE_TRAGEDY_OF_TITUS_ANDRONICUS_LUCIUS,7,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,C,O,R,I,O,L,A,N,U,S",7929,test,0.3864265927977839,2.1100127696990967
THE_TWO_GENTLEMEN_OF_VERONA_DUKE,7,"T,H,E, ,T,W,O, ,G,E,N,T,L,E,M,E,N, ,O,F, ,V,E,R,O,N,A",8134,test,0.3983849259757739,2.124793291091919
THE_TWO_GENTLEMEN_OF_VERONA_THURIO,7,"A,S, ,Y,O,U, ,L,I,K,E, ,I,T",1908,test,0.4,1.8169825077056885
THE_WINTER_S_TALE_PERDITA,7,"T,H,E, ,L,I,F,E, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,F,I,F,T,H",5085,test,0.4041095890410959,2.0256474018096924
THE_WINTER_S_TALE_POLIXENES,7,"T,H,E, ,M,E,R,R,Y, ,W,I,V,E,S, ,O,F, ,W,I,N,D,S,O,R",11745,test,0.41032608695652173,2.0350639820098877
ALLS_WELL_THAT_ENDS_WELL_STEWARD,8,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,M,A,C,B,E,T,H",1706,train,0.3767123287671233,2.0974860191345215
AS_YOU_LIKE_IT_DUKE_SENIOR,8,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",5091,train,0.43520309477756286,1.9082698822021484
KING_HENRY_THE_EIGHTH_LOVELL,8,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,J,U,L,I,U,S, ,C,A,E,S,A,R",2510,train,0.4004291845493562,2.1406986713409424
KING_HENRY_THE_EIGHTH_OLD_LADY,8,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,F,O,U,R,T,H",2470,train,0.4006102877070619,2.1098721027374268
KING_HENRY_THE_EIGHTH_THIRD_GENTLEMAN,8,"M,E,A,S,U,R,E, ,F,O,R, ,M,E,A,S,U,R,E",2110,train,0.4065989847715736,2.1281943321228027
KING_RICHARD_III_RATCLIFF,8,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,A,N,T,O,N,Y, ,A,N,D, ,C,L,E,O,P,A,T,R,A",1450,train,0.38808139534883723,2.2225494384765625
MEASURE_FOR_MEASURE_LUCIO,8,"T,H,E, ,W,I,N,T,E,R,',S, ,T,A,L,E",12244,train,0.38746618575293057,2.145615816116333
MUCH_ADO_ABOUT_NOTHING_ANT,8,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,C,O,R,I,O,L,A,N,U,S",1834,train,0.40499709471237655,2.054999828338623
SECOND_PART_OF_KING_HENRY_IV_DAVY,8,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,O,T,H,E,L,L,O,,, ,M,O,O,R, ,O,F, ,V,E,N,I,C,E",1426,train,0.3906942392909897,2.1159508228302
THE_FIRST_PART_OF_HENRY_THE_SIXTH_BASTARD,8,"T,H,E, ,H,I,S,T,O,R,Y, ,O,F, ,T,R,O,I,L,U,S, ,A,N,D, ,C,R,E,S,S,I,D,A",1216,train,0.39742489270386266,2.0525636672973633
THE_FIRST_PART_OF_HENRY_THE_SIXTH_JOHN,8,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,F,O,U,R,T,H",1845,train,0.4072790294627383,2.0451695919036865
THE_FIRST_PART_OF_HENRY_THE_SIXTH_SHEPHERD,8,"T,H,E, ,S,E,C,O,N,D, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",872,train,0.39883040935672515,2.1313610076904297
THE_FIRST_PART_OF_KING_HENRY_THE_FOURTH_GADS,8,"A,L,L,S, ,W,E,L,L, ,T,H,A,T, ,E,N,D,S, ,W,E,L,L",1872,train,0.403988603988604,2.113640069961548
THE_FIRST_PART_OF_KING_HENRY_THE_FOURTH_LADY,8,"T,H,E, ,L,I,F,E, ,O,F, ,T,I,M,O,N, ,O,F, ,A,T,H,E,N,S",1755,train,0.40545454545454546,2.048203229904175
THE_HISTORY_OF_TROILUS_AND_CRESSIDA_PANDARUS,8,"K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,E,I,G,H,T,H",16364,train,0.3905933234220841,2.1544973850250244
THE_LIFE_OF_KING_HENRY_THE_FIFTH_KING,8,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,M,A,C,B,E,T,H",4341,train,0.4022121669180493,2.0785608291625977
THE_LIFE_OF_KING_HENRY_THE_FIFTH_KING_HENRY,8,"T,H,E, ,S,E,C,O,N,D, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",40679,train,0.40578485360667355,2.085649251937866
THE_LIFE_OF_TIMON_OF_ATHENS_LUCULLUS,8,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,A,N,T,O,N,Y, ,A,N,D, ,C,L,E,O,P,A,T,R,A",970,train,0.3951271186440678,2.151940107345581
THE_MERRY_WIVES_OF_WINDSOR_FALSTAFF,8,"T,H,E, ,W,I,N,T,E,R,',S, ,T,A,L,E",13114,train,0.40377326707656025,2.146130084991455
THE_SECOND_PART_OF_KING_HENRY_THE_SIXTH_SIMPCOX,8,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",829,train,0.38310893512851896,2.2465083599090576
THE_SECOND_PART_OF_KING_HENRY_THE_SIXTH_WARWICK,8,"T,H,E, ,T,W,O, ,G,E,N,T,L,E,M,E,N, ,O,F, ,V,E,R,O,N,A",5681,train,0.4025848765432099,2.137751579284668
THE_THIRD_PART_OF_KING_HENRY_THE_SIXTH_FATHER,8,"K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,E,I,G,H,T,H",1002,train,0.3991769547325103,2.0603551864624023
THE_TRAGEDY_OF_ANTONY_AND_CLEOPATRA_CLOWN,8,"T,H,E, ,L,I,F,E, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,F,I,F,T,H",1111,train,0.4481792717086835,1.9207204580307007
THE_TRAGEDY_OF_ANTONY_AND_CLEOPATRA_SOLDIER,8,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,T,I,T,U,S, ,A,N,D,R,O,N,I,C,U,S",1124,train,0.4075785582255083,2.1381406784057617
THE_TRAGEDY_OF_CORIOLANUS_COMINIUS,8,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,K,I,N,G, ,L,E,A,R",10502,train,0.4076874606175173,2.09114670753479
THE_TRAGEDY_OF_CORIOLANUS_LARTIUS,8,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",2101,train,0.38634046890927626,2.177912950515747
THE_TRAGEDY_OF_CORIOLANUS_ROMAN,8,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,K,I,N,G, ,L,E,A,R",1083,train,0.4430622009569378,1.965048909187317
THE_TRAGEDY_OF_JULIUS_CAESAR_OCTAVIUS,8,"M,U,C,H, ,A,D,O, ,A,B,O,U,T, ,N,O,T,H,I,N,G",1747,train,0.40109555690809495,2.064422845840454
THE_TRAGEDY_OF_KING_LEAR_EDM,8,"T,H,E, ,T,H,I,R,D, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",12976,train,0.4206315431100519,1.9708139896392822
THE_TRAGEDY_OF_KING_LEAR_GON,8,"K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,E,I,G,H,T,H",7966,train,0.4022099447513812,2.065734624862671
THE_TRAGEDY_OF_MACBETH_HECATE,8,"K,I,N,G, ,R,I,C,H,A,R,D, ,I,I,I",1330,train,0.4077287066246057,2.1086339950561523
THE_TRAGEDY_OF_MACBETH_SIWARD,8,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,C,O,R,I,O,L,A,N,U,S",968,train,0.3895966029723992,2.059298276901245
THE_TRAGEDY_OF_OTHELLO__MOOR_OF_VENICE_LODOVICO,8,"S,E,C,O,N,D, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,I,V",2742,train,0.4066193853427896,2.084601879119873
THE_TRAGEDY_OF_TITUS_ANDRONICUS_LUCIUS,8,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,C,O,R,I,O,L,A,N,U,S",7929,train,0.39336755931733036,2.1235203742980957
THE_TWO_GENTLEMEN_OF_VERONA_DUKE,8,"T,H,E, ,T,W,O, ,G,E,N,T,L,E,M,E,N, ,O,F, ,V,E,R,O,N,A",8134,train,0.4100933567852794,2.06595778465271
THE_TWO_GENTLEMEN_OF_VERONA_THURIO,8,"A,S, ,Y,O,U, ,L,I,K,E, ,I,T",1908,train,0.38478747203579416,2.1055288314819336
THE_WINTER_S_TALE_PERDITA,8,"T,H,E, ,L,I,F,E, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,F,I,F,T,H",5085,train,0.3938024531956101,2.139059066772461
THE_WINTER_S_TALE_POLIXENES,8,"T,H,E, ,M,E,R,R,Y, ,W,I,V,E,S, ,O,F, ,W,I,N,D,S,O,R",11745,train,0.39460577013438586,2.1044650077819824
ALLS_WELL_THAT_ENDS_WELL_STEWARD,8,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,M,A,C,B,E,T,H",1706,test,0.34,2.194995164871216
AS_YOU_LIKE_IT_DUKE_SENIOR,8,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",5091,test,0.3904109589041096,2.1955552101135254
KING_HENRY_THE_EIGHTH_LOVELL,8,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,J,U,L,I,U,S, ,C,A,E,S,A,R",2510,test,0.35555555555555557,2.3573451042175293
KING_HENRY_THE_EIGHTH_OLD_LADY,8,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,F,O,U,R,T,H",2470,test,0.39204545454545453,1.983428955078125
KING_HENRY_THE_EIGHTH_THIRD_GENTLEMAN,8,"M,E,A,S,U,R,E, ,F,O,R, ,M,E,A,S,U,R,E",2110,test,0.4714285714285714,1.9501959085464478
KING_RICHARD_III_RATCLIFF,8,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,A,N,T,O,N,Y, ,A,N,D, ,C,L,E,O,P,A,T,R,A",1450,test,0.3918918918918919,2.1384472846984863
MEASURE_FOR_MEASURE_LUCIO,8,"T,H,E, ,W,I,N,T,E,R,',S, ,T,A,L,E",12244,test,0.4124783362218371,2.0807087421417236
MUCH_ADO_ABOUT_NOTHING_ANT,8,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,C,O,R,I,O,L,A,N,U,S",1834,test,0.45132743362831856,1.779937744140625
SECOND_PART_OF_KING_HENRY_IV_DAVY,8,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,O,T,H,E,L,L,O,,, ,M,O,O,R, ,O,F, ,V,E,N,I,C,E",1426,test,0.4722222222222222,1.9312739372253418
THE_FIRST_PART_OF_HENRY_THE_SIXTH_BASTARD,8,"T,H,E, ,H,I,S,T,O,R,Y, ,O,F, ,T,R,O,I,L,U,S, ,A,N,D, ,C,R,E,S,S,I,D,A",1216,test,0.29411764705882354,2.3746047019958496
THE_FIRST_PART_OF_HENRY_THE_SIXTH_JOHN,8,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,F,O,U,R,T,H",1845,test,0.3333333333333333,2.395155429840088
THE_FIRST_PART_OF_HENRY_THE_SIXTH_SHEPHERD,8,"T,H,E, ,S,E,C,O,N,D, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",872,test,0.4117647058823529,2.039764165878296
THE_FIRST_PART_OF_KING_HENRY_THE_FOURTH_GADS,8,"A,L,L,S, ,W,E,L,L, ,T,H,A,T, ,E,N,D,S, ,W,E,L,L",1872,test,0.36752136752136755,2.2660250663757324
THE_FIRST_PART_OF_KING_HENRY_THE_FOURTH_LADY,8,"T,H,E, ,L,I,F,E, ,O,F, ,T,I,M,O,N, ,O,F, ,A,T,H,E,N,S",1755,test,0.45714285714285713,2.044645071029663
THE_HISTORY_OF_TROILUS_AND_CRESSIDA_PANDARUS,8,"K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,E,I,G,H,T,H",16364,test,0.4061302681992337,2.0587961673736572
